"X_index","X_uuid","reported_date"
154,"d55fae1c-5ea7-4a72-a06a-644f25be95ab",2020-02-16
155,"b380f9ba-5445-49a5-98b4-9f677c2125e5",2020-02-16
156,"fc346b7f-2af7-410f-b6f4-1efb8cccfa19",2020-02-16
157,"41016da4-bd3a-4c62-afec-e2891aa60143",2020-02-16
158,"0cb1fe0d-9eb9-4603-80d6-5e127af05512",2020-02-16
159,"272139a4-d993-4a58-8181-8e445a84bcf6",2020-02-16
160,"04a306e1-178e-42c4-a02d-9d43c04bc89f",2020-02-16
161,"f02f47f0-ce33-42c6-82a2-3cfe3d25644b",2020-02-16
162,"f7dd57c8-bf72-40ec-aa5c-961419f66aa5",2020-02-16
163,"53783a26-c7c1-4134-a465-68a73e23b867",2020-02-16
164,"9fa66c40-ef99-4303-adb4-c03c6146eeaf",2020-02-16
165,"46de956b-9830-4d91-a4ae-a49abd3a4ad2",2020-02-16
166,"7f16fee7-e437-4f10-9761-b977becdb6ea",2020-02-16
167,"c8f98882-75f6-4520-8c2f-4dfd7ac61e55",2020-02-16
168,"d8b1c224-1ff8-428e-b000-236ad3cb36b6",2020-02-16
169,"24a284d6-996e-407d-8f23-7cd70c625ef3",2020-02-16
170,"6c8b8326-cd82-44b9-84fd-7fec06b64059",2020-02-16
171,"11575688-9f0d-4478-805f-fda5cc8175c8",2020-02-16
172,"3e014208-085d-4346-9374-45dab99417c7",2020-02-16
173,"1c64ea8b-fa7f-4be4-9bcc-cf96b47933f3",2020-02-17
174,"09655c2c-8e27-4e12-94e4-fa03bd92b85b",2020-02-17
175,"68533c5a-2d58-4d2a-9f50-5638a1b92d97",2020-02-17
176,"5d40568f-c198-4157-9d31-1e2ab718bc55",2020-02-17
177,"86ba1e2b-b3ec-481e-874c-843b79a2c417",2020-02-17
178,"d92d261b-5bea-4738-ab1e-51380a474c61",2020-02-17
179,"75e79228-0b52-4569-9cc8-053c3babd2d9",2020-02-17
180,"abdd03b0-1502-4c80-ab09-668ff1e45dad",2020-02-17
181,"a43a6761-06d5-421b-8e64-c39c23035262",2020-02-17
182,"a6b54622-c4b9-4863-8d72-9c7d3790b782",2020-02-17
183,"09fa3c7d-6509-487b-b09c-7feb371918e2",2020-02-17
184,"aa1b7624-ad8a-4c5a-89af-d31d0f8be635",2020-02-17
185,"17375518-986d-4b1c-bdd1-be0ef1e29af1",2020-02-17
186,"c0fedd5f-10c4-4f0a-80db-a7741e69a135",2020-02-17
187,"0d4a527c-cac8-4671-9821-58d47f8d7583",2020-02-17
188,"e9a24bfd-f455-4083-8e0d-2bf2f0445ad8",2020-02-17
189,"e7fe5269-7543-42af-81da-a1838249d984",2020-02-17
190,"50bdcd5f-0e78-4dc4-a021-353f6bc75460",2020-02-17
191,"ad9653f7-232f-41b8-bfef-2b855a754541",2020-02-17
192,"3abfbc48-6d96-449c-be96-243f6c13a7b2",2020-02-17
193,"d80b8883-66f3-4383-a82d-b331a87bf461",2020-02-17
194,"692862a8-33ab-4683-9621-6a356bdbe083",2020-02-17
195,"bc5d381c-526a-448e-b234-ad0c0e3b37a4",2020-02-17
196,"ac32b766-fabe-4f45-9776-01d5c12d68cd",2020-02-17
197,"a971357a-cfc8-4bd1-a9c2-c64b148f81a9",2020-02-17
198,"2338b15f-499c-4f1c-8d99-46eaaaf0c42e",2020-02-17
199,"dda5cff6-581e-4cf7-98da-4192e9b88996",2020-02-17
200,"ee4a2c5a-fc4f-4b93-ad1d-83b9ce006b43",2020-02-17
201,"348aed48-5c5a-4fd1-b1bb-f1d83eee7ad8",2020-02-17
202,"ce72d676-cbe9-4ce9-b685-59c5ae310f67",2020-02-17
203,"79c24156-7eb4-4c38-a628-5c79181f0e1d",2020-02-17
204,"7a7d476d-fd3d-406a-a576-b68b15251072",2020-02-17
205,"165159dd-ec9a-4d7d-a7e1-c113ecd660d1",2020-02-17
206,"e1a0aadd-f9a1-4fe4-83f6-bafd1c4caa3b",2020-02-17
207,"f4998744-0ee1-438d-b4fa-e6da45cb43b2",2020-02-17
208,"d12709c7-caef-4cf6-82fd-d478cf62ccfc",2020-02-17
209,"4594ab73-74de-4d8c-9b9e-c08d8ba60342",2020-02-17
210,"ea1bc34b-b8c2-443c-a3c3-9df42e187784",2020-02-17
211,"ecdc92c0-bf8c-4896-8edc-493b35f8bb3b",2020-02-17
212,"dd3f304b-219e-4b4b-bd25-d649ff347008",2020-02-17
213,"541cd837-16a9-436e-89fe-78102bb45b7e",2020-02-17
214,"c42e894d-5fb0-4d6c-9ee3-27e985df82b8",2020-02-17
215,"3b8d4876-1dce-4d15-8eee-3fcbe3812f98",2020-02-17
216,"85c8a526-6170-473a-8b40-7a2d02f3c046",2020-02-17
217,"452ae4d1-aa18-4594-9e79-fec0c49940f0",2020-02-17
218,"3f2ef831-81d3-464c-81cd-583b351273b3",2020-02-17
219,"0de459ff-cdca-4e4c-aa4e-8c37fa1789bb",2020-02-17
220,"aa27b44d-8958-4c9e-bbc9-1ef66e6d1ae2",2020-02-17
221,"143fef53-abf7-4b14-a7af-5ccf54c0e435",2020-02-17
222,"cc6645fa-21a2-4d70-8793-5805086042db",2020-02-17
223,"223feb65-f56b-4f7b-8a20-bde0d20fe23e",2020-02-17
224,"4d054fdf-43df-4940-8237-7d5f8d25f3ff",2020-02-17
225,"4f372a3f-49e2-445c-aa27-679223236859",2020-02-17
226,"53ed6be7-893d-42db-9de9-9fdeb19bc830",2020-02-17
227,"7d84f178-1176-4c05-8a61-2dd4ffd6c00f",2020-02-17
228,"32f5a48a-2925-40c1-8c52-b19f44cbbac4",2020-02-17
229,"c3b0c57e-622a-4d45-9ba9-ef20114940cb",2020-02-17
230,"f895bfad-0de9-45d4-8e72-8c26cdf6ffed",2020-02-17
231,"d53daecd-0aad-4afb-9274-3f9c9a857764",2020-02-17
232,"54b3b3ce-f045-4c26-9184-0576067e2af7",2020-02-17
233,"18f73590-47b7-4ed1-acb1-ca291b74abdf",2020-02-17
234,"18b21914-cf45-4b7a-b513-8109cc6b6dc4",2020-02-17
235,"7d0d5f1c-2dab-404b-98ba-5631b8468c3b",2020-02-17
236,"106100d6-d41a-4091-8911-2bf68a4ea045",2020-02-17
237,"26ed7dd2-4e01-45b4-8f18-3587abfa4118",2020-02-17
238,"5cefffad-302a-4723-bd19-07e777a20809",2020-02-17
239,"da2ff6c0-f7ee-4393-97c5-613780144b92",2020-02-17
240,"33cc4fb4-bf45-4598-be3d-2131c5bebb19",2020-02-17
241,"7214008f-81eb-41c2-bdb6-c1605929c6fe",2020-02-17
242,"9608584f-3126-4da2-9067-5ba25a92304b",2020-02-17
243,"9b754f95-ae41-44c8-bae7-e49216ea8d06",2020-02-17
244,"d86d28fd-8585-4f31-b9dc-abb90d91baa0",2020-02-17
245,"4461b1f9-ae5d-4225-998e-c7ca57f7663a",2020-02-17
246,"a8facbdc-fb56-4f98-a521-51135e8afcb3",2020-02-17
247,"42ec3736-2265-4948-826e-1115d02fb41d",2020-02-17
248,"08635326-a19f-41b1-88ca-840ba2c42760",2020-02-17
249,"71c2703c-33af-47a1-8410-3569bfe16513",2020-02-17
250,"70b925d9-8ba8-4507-b8fa-d1a47d133f82",2020-02-17
251,"1301c128-ec6f-400d-8f8c-0378b4d34042",2020-02-18
252,"ecbd221e-167c-4914-8db4-5e487bb82677",2020-02-18
